Transaction_ID,Customer_ID,Account_Age_Months,Customer_Age,Gender,Marital_Status,Income_Level,Occupation,Device_Type,Is_Registered_Device,Transaction_Type,Merchant_Category,Location_Match,Country_Match,IP_Risk_Score,Amount,Time_of_Day,Day_of_Week,Is_Weekend,Is_Holiday,Num_Past_Transactions,Avg_Transaction_Amount_30d,Num_Failed_Login_24h,Past_Fraud_Flag,Card_Swipe_Error,Transaction_Duration_Seconds,Velocity_Score,Device_OS,Card_Type,Card_Tier,Foreign_Transaction,Currency_Conversion_Rate,Customer_Segment,Loyalty_Status,Risk_Score,Is_Fraud
4444,CUST14443,101,70,Female,Single,High,Retired,Mobile,No,Online,Apparel,Yes,Yes,0.29,22.43,Night,Tuesday,Yes,No,44,109.82,0,No,No,281,0.99,Windows,Debit,Gold,No,1.14,Business,Bronze,0.23,0
4445,CUST14444,233,30,Female,Single,Low,Service,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.47,91.13,Afternoon,Friday,Yes,Yes,45,103.01,1,No,No,37,0.55,Linux,Credit,Gold,No,1.17,Business,Silver,0.19,0
4446,CUST14445,69,23,Male,Single,Low,Retired,Desktop,Yes,ATM,Apparel,No,Yes,0.33,106.63,Afternoon,Wednesday,Yes,No,50,95.44,0,No,No,215,1.3,Android,Credit,Basic,No,1.16,Retail,Silver,0.6,0
4447,CUST14446,55,27,Female,Married,High,Service,Mobile,Yes,Wire,Pharmacy,Yes,Yes,0.09,97.03,Morning,Tuesday,Yes,No,55,76.0,0,Yes,Yes,13,0.83,Windows,Credit,Platinum,No,1.12,High Net Worth,Bronze,0.58,0
4448,CUST14447,133,21,Male,Divorced,Medium,Retired,Mobile,Yes,Online,Pharmacy,Yes,Yes,0.17,21.65,Morning,Sunday,Yes,No,52,74.57,0,No,No,15,1.32,Android,Prepaid,Platinum,No,1.12,Business,Bronze,0.54,0
4449,CUST14448,69,57,Other,Divorced,Low,Retired,Mobile,Yes,Wire,Grocery,Yes,Yes,0.03,65.2,Evening,Friday,No,No,50,51.06,1,Yes,No,286,1.46,Windows,Debit,Gold,No,1.13,Retail,Silver,0.05,0
4450,CUST14449,164,67,Other,Single,Medium,Professional,POS_Terminal,No,Online,Apparel,Yes,Yes,0.44,167.71,Night,Tuesday,No,No,49,127.39,0,No,Yes,195,1.0,Windows,Credit,Platinum,No,1.1,High Net Worth,Bronze,0.11,0
4451,CUST14450,22,53,Male,Married,High,Student,Mobile,Yes,Wire,Grocery,Yes,Yes,0.41,67.57,Evening,Tuesday,Yes,No,50,99.07,1,No,No,65,0.69,Windows,Credit,Gold,No,1.17,High Net Worth,Silver,0.17,0
4452,CUST14451,171,35,Male,Divorced,Medium,Student,Desktop,Yes,In-Store,Electronics,Yes,Yes,0.12,24.26,Morning,Wednesday,No,No,46,97.07,0,No,No,72,1.27,Linux,Prepaid,Basic,No,1.16,Retail,Gold,0.24,0
4453,CUST14452,78,28,Female,Married,Medium,Retired,Desktop,Yes,Online,Electronics,No,Yes,0.22,464.23,Afternoon,Saturday,Yes,No,58,79.33,0,No,No,85,1.52,Android,Debit,Platinum,No,1.1,Business,Gold,0.56,0
4454,CUST14453,158,68,Other,Divorced,Medium,Professional,Mobile,Yes,Online,Grocery,Yes,Yes,0.38,39.74,Morning,Wednesday,Yes,No,47,50.93,3,No,No,240,0.92,iOS,Prepaid,Platinum,No,1.06,Business,Gold,0.22,0
4455,CUST14454,103,52,Other,Single,Low,Service,POS_Terminal,No,In-Store,Grocery,Yes,Yes,0.09,128.84,Morning,Tuesday,No,No,43,48.19,1,No,No,3,1.02,iOS,Credit,Gold,No,1.15,High Net Worth,Gold,0.16,0
4456,CUST14455,51,74,Female,Single,High,Student,POS_Terminal,Yes,In-Store,Pharmacy,Yes,Yes,0.29,21.64,Afternoon,Friday,Yes,No,59,92.6,1,No,No,218,1.24,Linux,Prepaid,Gold,No,1.04,High Net Worth,Silver,0.35,0
4457,CUST14456,79,29,Male,Divorced,Low,Professional,POS_Terminal,Yes,Wire,Gambling,Yes,Yes,0.11,703.18,Afternoon,Wednesday,No,No,45,59.89,0,No,No,147,0.97,Linux,Debit,Gold,No,1.03,Business,Gold,0.61,0
4458,CUST14457,190,38,Female,Divorced,Low,Professional,Mobile,Yes,Online,Grocery,Yes,Yes,0.03,17.04,Evening,Wednesday,Yes,No,44,18.97,0,Yes,No,155,0.87,iOS,Debit,Basic,No,1.08,High Net Worth,Bronze,0.26,0
4459,CUST14458,15,25,Female,Divorced,Low,Student,POS_Terminal,No,ATM,Gambling,Yes,Yes,0.45,16.55,Night,Friday,Yes,No,48,84.99,1,No,No,20,0.96,Linux,Debit,Gold,No,1.13,High Net Worth,Gold,0.13,0
4460,CUST14459,202,33,Female,Married,Medium,Retired,Mobile,Yes,In-Store,Electronics,No,Yes,0.2,116.64,Evening,Friday,Yes,No,46,105.07,0,No,No,188,0.82,Android,Debit,Basic,No,1.09,Business,Gold,0.07,0
4461,CUST14460,105,54,Female,Married,High,Student,Mobile,Yes,Online,Apparel,No,Yes,0.21,274.2,Evening,Wednesday,Yes,No,68,49.1,0,No,No,120,1.39,Android,Debit,Gold,No,1.15,Business,Gold,0.44,0
4462,CUST14461,110,39,Other,Divorced,Medium,Retired,Desktop,Yes,Online,Grocery,Yes,No,0.52,77.2,Night,Sunday,No,No,50,56.75,1,No,No,163,0.83,Windows,Debit,Gold,Yes,1.08,Business,Bronze,0.27,0
4463,CUST14462,234,62,Other,Married,Low,Student,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.26,105.83,Evening,Sunday,Yes,Yes,49,97.77,1,No,No,141,0.96,Android,Prepaid,Platinum,No,1.1,Business,Gold,0.35,0
4464,CUST14463,215,57,Other,Divorced,High,Student,Desktop,Yes,Online,Electronics,Yes,Yes,0.07,2.36,Morning,Thursday,No,No,57,80.22,0,No,No,42,1.35,Android,Prepaid,Gold,No,1.13,High Net Worth,Silver,0.54,0
4465,CUST14464,63,46,Other,Single,Low,Retired,Mobile,Yes,In-Store,Gambling,Yes,Yes,0.23,150.61,Morning,Wednesday,Yes,No,41,69.99,0,Yes,No,276,1.27,Linux,Debit,Platinum,No,1.15,High Net Worth,Bronze,0.3,0
4466,CUST14465,118,22,Female,Divorced,Low,Student,Desktop,Yes,In-Store,Electronics,Yes,Yes,0.26,133.2,Morning,Sunday,No,No,52,40.19,1,No,No,255,0.99,iOS,Debit,Platinum,No,1.14,Business,Silver,0.39,0
4467,CUST14466,140,34,Male,Married,High,Service,POS_Terminal,Yes,Wire,Gambling,Yes,Yes,0.51,311.87,Morning,Monday,No,No,46,46.8,1,No,No,98,1.22,Windows,Prepaid,Basic,No,1.08,High Net Worth,Gold,0.06,0
4468,CUST14467,60,26,Male,Divorced,Medium,Retired,Mobile,Yes,ATM,Pharmacy,Yes,No,0.15,34.62,Night,Friday,No,No,50,89.69,0,Yes,No,245,0.9,iOS,Credit,Basic,No,1.17,High Net Worth,Silver,0.03,0
4469,CUST14468,38,38,Male,Married,Low,Student,Desktop,Yes,ATM,Electronics,Yes,Yes,0.12,17.95,Evening,Saturday,No,Yes,42,102.1,0,No,Yes,2,0.86,Android,Debit,Platinum,No,1.06,Retail,Gold,0.62,0
4470,CUST14469,156,54,Male,Married,High,Professional,POS_Terminal,Yes,Online,Gambling,Yes,Yes,0.21,56.69,Evening,Saturday,Yes,No,45,60.04,0,No,No,165,0.83,Windows,Prepaid,Gold,No,1.1,High Net Worth,Gold,0.1,0
4471,CUST14470,27,51,Male,Single,Low,Retired,Desktop,Yes,Online,Apparel,Yes,Yes,0.11,93.69,Morning,Wednesday,Yes,No,34,101.08,0,No,No,85,1.59,Windows,Debit,Gold,No,1.05,High Net Worth,Silver,0.09,0
4472,CUST14471,64,58,Female,Married,Low,Student,Desktop,No,In-Store,Gambling,No,Yes,0.48,285.2,Evening,Thursday,No,No,50,40.82,0,No,No,129,0.92,Linux,Prepaid,Gold,No,1.15,High Net Worth,Bronze,0.39,0
4473,CUST14472,164,46,Other,Married,Low,Student,Desktop,Yes,In-Store,Gambling,Yes,Yes,0.3,6.44,Morning,Saturday,Yes,No,55,71.47,0,No,No,121,1.07,iOS,Credit,Platinum,No,1.1,High Net Worth,Gold,0.08,0
4474,CUST14473,197,24,Female,Single,Medium,Professional,Desktop,Yes,Online,Gambling,Yes,Yes,0.81,265.06,Night,Wednesday,No,No,49,96.46,4,No,Yes,214,1.16,Android,Credit,Gold,No,1.12,Business,Bronze,0.36,0
4475,CUST14474,186,58,Female,Divorced,High,Service,Mobile,Yes,ATM,Electronics,Yes,Yes,0.31,135.78,Morning,Monday,Yes,No,58,82.98,0,No,No,49,1.08,iOS,Debit,Platinum,No,1.08,Business,Gold,0.23,0
4476,CUST14475,150,30,Male,Divorced,Low,Retired,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.12,156.24,Morning,Monday,Yes,No,40,42.63,0,No,No,176,1.02,iOS,Prepaid,Basic,No,1.17,Retail,Bronze,0.32,0
4477,CUST14476,112,40,Other,Married,Medium,Student,Desktop,Yes,Online,Apparel,Yes,Yes,0.61,139.76,Night,Friday,No,Yes,57,49.43,0,No,Yes,298,1.11,iOS,Prepaid,Gold,No,1.19,Retail,Bronze,0.55,0
4478,CUST14477,195,57,Other,Single,Low,Professional,Mobile,Yes,ATM,Apparel,Yes,Yes,0.12,96.72,Afternoon,Wednesday,No,No,52,41.4,0,Yes,No,246,1.0,iOS,Prepaid,Basic,No,1.15,Business,Silver,0.04,0
4479,CUST14478,42,24,Male,Divorced,Low,Student,POS_Terminal,Yes,ATM,Gambling,Yes,Yes,0.11,181.55,Evening,Saturday,Yes,No,50,86.53,1,No,No,153,0.77,Linux,Prepaid,Gold,No,1.13,Retail,Silver,0.23,0
4480,CUST14479,175,38,Female,Single,High,Retired,POS_Terminal,Yes,Wire,Electronics,Yes,Yes,0.11,24.16,Afternoon,Thursday,Yes,No,46,96.9,2,No,No,130,0.9,Windows,Prepaid,Gold,No,1.06,High Net Worth,Silver,0.14,0
4481,CUST14480,23,56,Female,Divorced,High,Service,Mobile,Yes,Wire,Grocery,Yes,Yes,0.01,67.82,Night,Tuesday,Yes,No,48,37.59,0,No,No,205,0.85,Android,Prepaid,Basic,No,1.08,Business,Gold,0.26,0
4482,CUST14481,236,40,Other,Married,Low,Student,POS_Terminal,Yes,In-Store,Grocery,Yes,Yes,0.61,121.77,Evening,Sunday,No,No,50,75.94,1,No,No,90,0.85,Windows,Debit,Platinum,Yes,1.12,High Net Worth,Silver,0.3,0
4483,CUST14482,144,57,Male,Divorced,Low,Professional,POS_Terminal,Yes,In-Store,Pharmacy,Yes,Yes,0.13,2.46,Evening,Thursday,Yes,No,61,24.1,1,No,Yes,201,0.8,Android,Prepaid,Gold,No,1.12,High Net Worth,Bronze,0.22,0
4484,CUST14483,140,55,Male,Married,High,Service,Desktop,Yes,In-Store,Gambling,No,Yes,0.15,106.0,Evening,Friday,No,No,45,65.31,0,No,No,199,1.15,iOS,Prepaid,Platinum,No,1.1,High Net Worth,Silver,0.13,0
4485,CUST14484,235,48,Other,Single,Medium,Retired,Desktop,Yes,ATM,Electronics,Yes,Yes,0.49,72.23,Evening,Tuesday,No,No,50,85.42,1,No,No,47,1.26,Android,Credit,Platinum,No,1.13,Retail,Silver,0.23,0
4486,CUST14485,87,31,Male,Divorced,Low,Service,POS_Terminal,Yes,In-Store,Electronics,Yes,Yes,0.08,200.9,Morning,Monday,Yes,No,47,82.95,1,No,No,282,1.08,Linux,Prepaid,Basic,No,1.16,High Net Worth,Gold,0.18,0
4487,CUST14486,222,65,Female,Divorced,High,Service,POS_Terminal,Yes,ATM,Gambling,No,Yes,0.02,8.07,Evening,Saturday,No,Yes,47,55.73,0,No,No,71,1.14,Android,Debit,Platinum,No,1.12,Retail,Bronze,0.21,0
4488,CUST14487,4,29,Male,Single,Low,Service,POS_Terminal,No,Online,Gambling,Yes,Yes,0.15,104.22,Morning,Tuesday,No,No,63,110.03,0,No,No,190,0.8,Android,Debit,Platinum,No,1.12,Retail,Bronze,0.38,0
4489,CUST14488,176,31,Male,Married,Low,Service,Desktop,Yes,ATM,Grocery,Yes,Yes,0.63,140.94,Evening,Monday,No,No,38,75.43,0,No,No,30,0.69,iOS,Prepaid,Basic,Yes,1.12,Business,Gold,0.03,0
4490,CUST14489,225,55,Other,Divorced,Low,Retired,POS_Terminal,Yes,ATM,Pharmacy,Yes,Yes,0.53,84.0,Afternoon,Saturday,Yes,No,46,102.09,1,Yes,No,231,0.85,Android,Prepaid,Basic,No,1.13,Retail,Bronze,0.35,0
4491,CUST14490,179,34,Other,Divorced,Medium,Student,Desktop,Yes,Online,Pharmacy,Yes,Yes,0.25,0.71,Night,Monday,Yes,No,57,33.29,1,No,No,129,0.93,iOS,Prepaid,Gold,No,1.14,Retail,Bronze,0.4,0
4492,CUST14491,171,41,Male,Single,High,Service,Desktop,No,ATM,Grocery,Yes,Yes,0.34,118.72,Morning,Sunday,No,No,55,46.78,1,No,No,296,0.67,Windows,Prepaid,Gold,No,1.03,High Net Worth,Silver,0.22,0
4493,CUST14492,190,54,Female,Single,Low,Student,Mobile,Yes,Online,Apparel,Yes,Yes,0.39,46.97,Night,Sunday,No,No,46,76.47,1,No,Yes,207,1.06,Windows,Debit,Basic,No,1.09,Business,Silver,0.42,0
4494,CUST14493,25,42,Other,Divorced,Medium,Service,Mobile,Yes,In-Store,Gambling,Yes,Yes,0.07,28.49,Evening,Friday,No,No,58,49.86,0,No,No,108,0.75,iOS,Prepaid,Basic,No,1.15,High Net Worth,Silver,0.22,0
4495,CUST14494,67,72,Male,Single,High,Professional,Mobile,Yes,Wire,Electronics,No,Yes,0.34,24.93,Afternoon,Monday,No,No,51,58.22,0,No,No,158,0.78,Linux,Debit,Gold,No,1.13,Business,Gold,0.2,0
4496,CUST14495,8,53,Female,Married,Medium,Retired,POS_Terminal,Yes,Wire,Gambling,Yes,Yes,0.18,116.45,Morning,Saturday,No,No,48,72.39,0,Yes,No,157,0.86,Linux,Debit,Basic,No,1.15,Retail,Silver,0.21,0
4497,CUST14496,45,45,Male,Divorced,Low,Student,POS_Terminal,Yes,Online,Grocery,No,Yes,0.23,119.11,Afternoon,Friday,No,No,52,70.44,0,No,No,35,1.29,iOS,Credit,Gold,No,1.04,Business,Gold,0.23,0
4498,CUST14497,65,64,Female,Divorced,Medium,Student,Mobile,Yes,In-Store,Gambling,Yes,Yes,0.25,107.08,Morning,Tuesday,Yes,No,33,81.31,1,No,No,92,0.9,Linux,Prepaid,Platinum,No,1.14,High Net Worth,Bronze,0.29,0
4499,CUST14498,52,56,Female,Divorced,Low,Retired,Mobile,Yes,In-Store,Apparel,Yes,Yes,0.27,183.57,Afternoon,Sunday,No,No,56,90.78,0,No,No,178,0.82,Windows,Credit,Basic,No,1.16,High Net Worth,Gold,0.07,0
4500,CUST14499,107,41,Male,Married,Low,Professional,Mobile,Yes,Wire,Electronics,Yes,Yes,0.13,176.1,Morning,Monday,No,No,58,73.18,1,No,No,123,0.76,Windows,Prepaid,Gold,No,1.03,High Net Worth,Gold,0.12,0
4501,CUST14500,44,41,Female,Married,Medium,Retired,Desktop,Yes,In-Store,Apparel,Yes,Yes,0.16,17.33,Morning,Monday,No,No,47,91.86,0,No,No,275,1.18,Linux,Prepaid,Gold,No,1.16,High Net Worth,Silver,0.07,1
4502,CUST14501,225,54,Other,Divorced,High,Professional,POS_Terminal,No,Wire,Electronics,Yes,Yes,0.46,87.02,Night,Thursday,No,No,60,82.98,4,No,No,243,0.85,iOS,Debit,Basic,No,1.06,Retail,Silver,0.1,1
4503,CUST14502,239,66,Other,Single,Low,Professional,Mobile,Yes,In-Store,Grocery,Yes,Yes,0.28,15.34,Evening,Monday,No,No,52,67.67,0,No,No,191,0.82,iOS,Credit,Platinum,No,1.14,High Net Worth,Gold,0.19,0
4504,CUST14503,112,43,Male,Single,High,Service,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.11,31.8,Morning,Tuesday,No,No,56,47.08,1,Yes,No,156,1.25,Windows,Debit,Basic,No,1.13,Retail,Silver,0.32,0
4505,CUST14504,110,18,Other,Single,Low,Service,POS_Terminal,Yes,ATM,Electronics,Yes,Yes,0.14,368.24,Evening,Friday,Yes,No,62,94.36,1,No,No,208,0.86,Linux,Prepaid,Gold,No,1.06,Business,Gold,0.16,0
4506,CUST14505,9,69,Female,Single,Low,Service,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.71,193.21,Morning,Friday,Yes,No,40,63.91,1,No,Yes,93,0.91,Android,Prepaid,Platinum,No,1.02,Business,Gold,0.37,0
4507,CUST14506,11,45,Female,Single,High,Professional,POS_Terminal,Yes,Online,Gambling,Yes,Yes,0.23,185.11,Afternoon,Monday,No,No,56,95.52,0,No,No,198,0.72,Linux,Credit,Platinum,No,1.14,High Net Worth,Bronze,0.17,0
4508,CUST14507,123,40,Male,Single,High,Professional,Desktop,Yes,Online,Pharmacy,Yes,Yes,0.28,221.1,Evening,Friday,No,No,51,85.25,3,No,No,47,1.05,Linux,Debit,Gold,No,1.11,Business,Silver,0.07,0
4509,CUST14508,133,36,Other,Divorced,High,Student,Desktop,Yes,ATM,Apparel,Yes,Yes,0.24,246.76,Morning,Monday,No,No,39,86.31,1,Yes,Yes,235,1.04,iOS,Debit,Basic,No,1.12,High Net Worth,Silver,0.44,0
4510,CUST14509,152,74,Other,Single,Medium,Service,Desktop,No,ATM,Gambling,Yes,Yes,0.15,35.26,Afternoon,Monday,Yes,No,52,69.29,1,Yes,No,209,0.81,iOS,Prepaid,Gold,No,1.08,Retail,Silver,0.27,0
4511,CUST14510,136,67,Other,Married,Low,Service,Mobile,No,In-Store,Grocery,No,Yes,0.44,39.69,Night,Sunday,Yes,No,58,82.07,0,No,No,94,1.16,Linux,Prepaid,Gold,No,1.16,Retail,Bronze,0.14,0
4512,CUST14511,194,68,Other,Married,Low,Student,POS_Terminal,Yes,In-Store,Grocery,Yes,Yes,0.37,6.03,Morning,Sunday,Yes,No,58,55.75,2,No,No,40,0.42,Windows,Debit,Gold,No,1.03,Retail,Gold,0.15,0
4513,CUST14512,56,73,Female,Married,Low,Service,Desktop,Yes,Wire,Gambling,Yes,Yes,0.36,94.25,Evening,Sunday,No,No,48,91.99,0,No,No,66,0.83,Android,Credit,Gold,No,1.08,High Net Worth,Bronze,0.29,0
4514,CUST14513,233,43,Other,Divorced,High,Retired,Desktop,Yes,Online,Apparel,Yes,Yes,0.51,360.68,Afternoon,Saturday,No,No,50,66.9,0,No,No,37,0.7,Linux,Prepaid,Gold,No,1.07,Business,Silver,0.58,0
4515,CUST14514,112,61,Female,Single,High,Student,POS_Terminal,Yes,In-Store,Apparel,Yes,Yes,0.04,24.97,Night,Sunday,No,No,44,77.2,0,No,No,260,0.88,iOS,Credit,Platinum,No,1.17,High Net Worth,Silver,0.27,0
4516,CUST14515,165,48,Male,Divorced,Low,Professional,Desktop,Yes,Wire,Grocery,Yes,Yes,0.37,119.48,Night,Sunday,Yes,No,53,72.53,0,Yes,No,94,0.67,Windows,Debit,Platinum,No,1.15,Retail,Gold,0.53,0
4517,CUST14516,230,42,Male,Single,Low,Professional,Mobile,Yes,Wire,Gambling,Yes,Yes,0.18,8.56,Afternoon,Monday,Yes,No,40,79.16,0,No,No,109,0.54,Linux,Debit,Gold,No,1.13,Business,Silver,0.14,0
4518,CUST14517,66,45,Male,Divorced,High,Student,POS_Terminal,Yes,Online,Grocery,Yes,Yes,0.11,148.15,Afternoon,Tuesday,No,No,50,65.92,0,No,No,13,0.92,iOS,Prepaid,Platinum,No,1.05,Retail,Gold,0.49,0
4519,CUST14518,86,68,Male,Single,High,Service,Mobile,Yes,Wire,Apparel,Yes,Yes,0.3,102.35,Evening,Sunday,No,No,57,34.4,1,No,Yes,108,1.17,Windows,Prepaid,Platinum,Yes,1.15,High Net Worth,Gold,0.22,0
4520,CUST14519,124,46,Female,Married,Medium,Service,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.08,117.27,Afternoon,Wednesday,No,No,49,73.16,0,No,No,100,0.93,Linux,Prepaid,Platinum,No,1.15,Business,Silver,0.5,0
4521,CUST14520,59,22,Male,Married,Medium,Professional,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.31,69.98,Night,Thursday,No,No,50,76.97,0,Yes,No,154,0.53,Android,Debit,Platinum,No,1.11,High Net Worth,Bronze,0.41,0
4522,CUST14521,64,53,Male,Married,Medium,Service,Mobile,Yes,Wire,Gambling,Yes,Yes,0.25,41.67,Morning,Sunday,Yes,No,49,83.52,0,No,No,254,1.23,Windows,Prepaid,Platinum,No,1.05,Retail,Bronze,0.26,0
4523,CUST14522,224,74,Other,Married,High,Student,POS_Terminal,Yes,Online,Pharmacy,Yes,Yes,0.34,46.71,Morning,Tuesday,Yes,No,50,81.68,0,No,No,284,1.28,Android,Debit,Basic,No,1.03,High Net Worth,Bronze,0.11,0
4524,CUST14523,191,31,Female,Divorced,High,Professional,Desktop,Yes,Wire,Gambling,Yes,Yes,0.06,4.13,Morning,Monday,Yes,No,71,93.46,1,No,No,13,0.97,Linux,Debit,Basic,No,1.25,Business,Silver,0.41,0
4525,CUST14524,2,66,Other,Single,High,Service,Mobile,Yes,ATM,Gambling,Yes,Yes,0.12,29.62,Afternoon,Sunday,No,No,47,98.49,0,No,No,87,1.28,Windows,Debit,Gold,No,1.06,Business,Bronze,0.24,0
4526,CUST14525,8,55,Other,Single,High,Retired,Mobile,Yes,Online,Grocery,Yes,Yes,0.24,126.46,Evening,Saturday,Yes,No,44,77.36,0,No,No,195,0.93,iOS,Debit,Gold,No,1.09,Retail,Bronze,0.15,0
4527,CUST14526,156,28,Male,Divorced,Low,Service,POS_Terminal,Yes,Online,Grocery,Yes,Yes,0.03,88.6,Evening,Thursday,No,No,63,60.92,1,No,No,12,0.92,Linux,Credit,Platinum,No,1.12,High Net Worth,Gold,0.16,0
4528,CUST14527,113,50,Male,Single,Low,Professional,Desktop,Yes,In-Store,Pharmacy,Yes,Yes,0.28,48.6,Evening,Monday,Yes,No,50,72.76,0,No,No,83,0.73,Linux,Credit,Basic,No,1.12,Retail,Silver,0.12,1
4529,CUST14528,82,53,Female,Divorced,High,Retired,POS_Terminal,No,Online,Apparel,Yes,Yes,0.13,148.39,Morning,Saturday,No,No,53,39.52,0,No,No,105,1.11,Linux,Prepaid,Platinum,No,1.1,Retail,Gold,0.11,0
4530,CUST14529,66,29,Female,Married,Low,Service,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.37,34.37,Night,Wednesday,Yes,No,49,74.69,1,No,No,89,0.99,Windows,Debit,Platinum,No,1.07,High Net Worth,Bronze,0.44,0
4531,CUST14530,12,66,Female,Married,High,Retired,POS_Terminal,Yes,ATM,Pharmacy,Yes,Yes,0.27,239.81,Afternoon,Saturday,No,No,52,64.11,0,No,No,215,1.22,iOS,Debit,Basic,No,1.12,High Net Worth,Silver,0.2,0
4532,CUST14531,39,28,Male,Divorced,Medium,Student,Mobile,Yes,In-Store,Apparel,Yes,Yes,0.24,5.88,Night,Sunday,No,No,64,51.17,0,No,No,154,1.07,iOS,Debit,Basic,Yes,1.16,High Net Worth,Gold,0.55,0
4533,CUST14532,173,58,Male,Divorced,Low,Service,Mobile,Yes,Wire,Grocery,No,Yes,0.04,70.52,Evening,Wednesday,No,No,43,91.93,0,No,No,104,1.15,Windows,Credit,Platinum,No,1.13,Retail,Bronze,0.2,0
4534,CUST14533,20,29,Other,Single,Medium,Retired,POS_Terminal,Yes,In-Store,Apparel,No,Yes,0.15,703.89,Evening,Sunday,No,No,58,85.76,0,No,No,22,0.86,Linux,Credit,Basic,No,1.11,Retail,Gold,0.32,0
4535,CUST14534,129,70,Female,Married,High,Student,POS_Terminal,No,In-Store,Pharmacy,Yes,Yes,0.26,108.1,Morning,Thursday,No,No,44,103.88,2,No,No,291,1.16,iOS,Credit,Basic,No,1.17,Business,Bronze,0.18,0
4536,CUST14535,232,19,Female,Married,Low,Student,Desktop,Yes,ATM,Electronics,Yes,Yes,0.13,60.81,Morning,Thursday,Yes,No,52,62.32,0,Yes,No,130,0.86,Linux,Prepaid,Basic,No,1.09,Retail,Gold,0.2,0
4537,CUST14536,134,29,Other,Single,Medium,Student,Desktop,Yes,Online,Grocery,Yes,Yes,0.16,32.04,Night,Monday,No,No,43,41.97,0,No,No,172,0.92,Windows,Credit,Gold,No,1.09,Retail,Gold,0.36,0
4538,CUST14537,128,35,Other,Single,High,Professional,POS_Terminal,No,ATM,Gambling,Yes,Yes,0.41,49.72,Evening,Monday,No,No,50,109.9,0,No,No,157,1.24,Windows,Prepaid,Gold,No,1.02,Retail,Gold,0.49,1
4539,CUST14538,77,68,Female,Divorced,Low,Service,POS_Terminal,Yes,In-Store,Apparel,Yes,Yes,0.26,85.44,Night,Monday,Yes,No,55,45.17,1,No,No,284,0.99,Android,Prepaid,Basic,No,1.03,High Net Worth,Bronze,0.45,0
4540,CUST14539,161,28,Male,Divorced,Medium,Retired,POS_Terminal,Yes,Wire,Grocery,Yes,Yes,0.17,10.48,Night,Friday,Yes,No,49,94.65,0,No,No,198,0.9,iOS,Credit,Platinum,No,1.07,High Net Worth,Silver,0.19,0
4541,CUST14540,139,31,Male,Married,Low,Retired,Mobile,Yes,ATM,Electronics,Yes,Yes,0.49,41.86,Night,Wednesday,Yes,No,46,65.65,0,No,No,218,0.85,iOS,Credit,Basic,No,1.12,High Net Worth,Bronze,0.2,0
4542,CUST14541,12,20,Male,Divorced,High,Retired,Desktop,Yes,Wire,Grocery,Yes,Yes,0.42,21.83,Morning,Sunday,No,No,49,23.85,0,No,No,19,1.07,Linux,Prepaid,Platinum,No,1.21,High Net Worth,Bronze,0.11,0
4543,CUST14542,98,56,Male,Married,Medium,Professional,POS_Terminal,Yes,Wire,Apparel,Yes,Yes,0.2,92.98,Evening,Friday,No,No,51,110.45,1,No,No,226,1.15,Android,Credit,Platinum,No,1.09,Business,Gold,0.5,0
4544,CUST14543,34,51,Female,Divorced,High,Professional,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.1,0.48,Morning,Friday,No,No,53,47.5,0,No,No,257,1.29,Windows,Debit,Basic,Yes,1.19,Business,Gold,0.37,0
4545,CUST14544,38,61,Other,Divorced,Medium,Retired,POS_Terminal,Yes,ATM,Gambling,Yes,Yes,0.1,103.85,Afternoon,Sunday,Yes,No,42,60.99,0,No,No,35,0.87,iOS,Credit,Platinum,No,1.12,High Net Worth,Gold,0.07,0
4546,CUST14545,192,60,Female,Married,Medium,Student,Desktop,Yes,Wire,Gambling,No,Yes,0.43,0.16,Morning,Thursday,Yes,No,55,73.79,0,No,No,266,0.89,Windows,Prepaid,Gold,No,1.03,Business,Gold,0.12,0
4547,CUST14546,95,61,Other,Divorced,Low,Retired,POS_Terminal,Yes,ATM,Gambling,Yes,Yes,0.47,19.67,Evening,Sunday,Yes,No,59,75.69,1,No,Yes,17,0.85,Android,Credit,Platinum,No,1.19,High Net Worth,Silver,0.15,0
4548,CUST14547,84,23,Male,Single,High,Retired,Desktop,Yes,ATM,Grocery,Yes,Yes,0.4,227.04,Night,Thursday,Yes,No,42,84.16,0,No,No,220,0.79,iOS,Prepaid,Gold,No,1.17,High Net Worth,Bronze,0.54,0
4549,CUST14548,215,72,Female,Married,High,Professional,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.35,30.33,Afternoon,Thursday,Yes,No,49,38.66,0,No,No,63,0.89,iOS,Debit,Platinum,No,1.09,High Net Worth,Silver,0.13,0
